locationFips,location,year,count_birth,rate_fertility,rate_birth,count_crudeDeathDup,rate_deathCrudeTenThousand,rate_naturalIncrease,count_pregnancies,rate_pregnancy,count_abortions,rate_abortion,count_fetalDeaths,rate_fetalDeaths,count_noPreviousBirths,percent_noPreviousBirths,count_fourPlusBirths,percent_fourPlusBirths,count_liveBirthWithInOneYr,percent_liveBirthWithInOneYr,count_birth15To17Yr,count_birth18To19Yr,count_birth15To19Yr,count_pregnancy15To17Yr,count_pregnancy18To19Yr,count_pregnancy15To19Yr,rate_birth15To17Yr,rates_birth18To19Yr,rate_birth15To19Yr,rate_pregnancy15To17Yr,rates_pregnancy18To19Yr,rate_pregnancy15To19Yr,count_birthMotherWhite,count_birthMotherAfricanAmerican,count_birthMotherAmericanIndian,count_birthMotherAsianPacificIslander,count_birthMotherOtherUnknown,count_birthMotherHispanic,count_birthMotherLeHighSchool,count_birthMotherHighSchoolGED,count_birthMotherSomeCollegeNoDegree,count_birthMotherAssociateDegree,count_birthMotherBachelorDegree,count_birthMotherGraduateDegree,count_birthToUnmarriedMothers,count_birthToForeignBornMothers,count_birthWithNoFatherDocumented,count_birthOnMedicaid,count_birthForMothersSmoked,percent_birthToUnmarriedMothers,percent_birthToForeignBornMothers,percent_birthWithNoFatherDocumented,percent_birthOnMedicaid,percent_birthForMothersSmoked,count_firstTrimesterPNC,count_adequacyPNCInadequate,count_adequacyPNCIntermediate,count_adequacyPNCAdequate,count_adequacyPNCIntensive,count_birthOutOfState,percent_firstTrimesterPNC,percent_adequacyPNCInadequate,percent_adequacyPNCIntermediate,percent_adequacyPNCAdequate,percent_adequacyPNCIntensive,percent_birthOutOfState,count_birthVaginal,count_birthVBAC,count_birthTotalCesarean,count_birthFirstTimeCesarean,count_birthRepeatCesarean,percent_birthVaginal,percent_birthVBAC,percent_birthTotalCesarean,percent_birthFirstTimeCesarean,percent_birthRepeatCesarean,count_birthSingleton,count_birthPreterm,percent_birthPreterm,count_birthLowBirthWeight,percent_birthLowBirthWeight,count_birthVeryLowBirthWeight,percent_birthVeryLowBirthWeight,count_crudeDeath,rate_crudeDeathOneHundredThousand,rate_ageAdjustedDeath,count_crudeDeathPrematureLe75Yrs,rate_ageAdjustedDeathPrematureLe75Yrs,count_crudeDeathLe1Yrs,count_crudeDeath1To4Yrs,count_crudeDeath5To9Yrs,count_crudeDeath10To14Yrs,count_crudeDeath15To19Yrs,count_crudeDeath20To34Yrs,count_crudeDeath35To49Yrs,count_crudeDeath50To64Yrs,count_crudeDeath65To79Yrs,count_crudeDeath80PlusYrs,rate_crudeDeathLe1Yrs,rate_crudeDeath1To4Yrs,rate_crudeDeath5To9Yrs,rate_crudeDeath10To14Yrs,rate_crudeDeath15To19Yrs,rate_crudeDeath20To34Yrs,rate_crudeDeath35To49Yrs,rate_crudeDeath50To64Yrs,rate_crudeDeath65To79Yrs,rate_crudeDeath80PlusYrs,count_crudeDeathCancer,count_crudeDeathHeartDisease,count_crudeDeathCOVID19,count_crudeDeathUnintentInjury,count_crudeDeathChonicLowerRespiratoryDisease,count_crudeDeathStroke,count_crudeDeathAlzheimer,count_crudeDeathDiabetes,count_crudeDeathInfluenzaPneumonia,count_crudeDeathSuicide,count_crudeDeathNephritis,count_crudeDeathParkinson,count_crudeDeathChronicLiverDisease,count_crudeDeathHypertension,rate_crudeDeathCancer,rate_crudeDeathHeartDisease,rate_crudeDeathRateCOVID19,rate_crudeDeathUnintentInjury,rate_crudeDeathAlzheimer,rate_crudeDeathChonicLowerRespiratoryDisease,rate_crudeDeathStroke,rate_crudeDeathDiabetes,rate_crudeDeathSuicide,rate_crudeDeathInfluenzaPneumonia,rate_crudeDeathParkinson,rate_crudeDeathChronicLiverDisease,rate_crudeDeathChronicHypertension
27061,Itasca,2015,499,72.4,11,569,12.5,-1.5,531,77.1,29,4.2,,,,,,0.046,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.423,,0.196,,0.227,,,,,,,,,,,,,,,,,,,,0.31,0.188,0.122,,40,0.088,30,0.062,,,569,1252.3,786.9,226,325.1,,,,,,,,,,,,,,,,,,,,,149,106,,38,36,30,16,13,14,14,12,,,,,,,,,,,,,,,,
27061,Itasca,2016,453,66.7,10,499,12.5,-2.5,484,71.2,29,4.3,,,,,,0.055,,0.026,,,,,,,6.8,50.3,21.6,8.4,54.9,24.2,,,,,,,,,,,,,,,,,,0.417,0.03,0.2,,0.23,,,,,,,,,,,,,,,,,,,,0.287,0.15,0.137,,47,0.107,31,0.07,,,499,1103,689.7,196,286,,,,,,,,,,,,,,,,,,,,,120,100,,34,31,22,22,16,,9,,3,7,,,,,,,,,,,,,,
27063,Jackson,2016,112,72.1,11.3,109,10.2,1,120,77.2,8,,,,,,,0.018,,NA,,,,,,,5.3,30,13.1,7,30,14.3,,,,,,,,,,,,,,,,,,0.304,0.05,0.12,,0.12,,,,,,,,,,,,,,,,,,,,0.34,0.179,0.161,,7,0.064,5,0.045,,,109,1096.1,635.8,27,245.8,,,,,,,,,,,,,,,,,,,,,29,29,,4,2,6,4,3,,2,,0,3,,,,,,,,,,,,,,
27063,Jackson,2015,114,72.8,11.3,103,10.2,1.1,121,77.3,7,,,,,,,0.026,,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.281,,0.096,,0.105,,,,,,,,,,,,,,,,,,,,0.377,0.149,0.228,,2,0.019,6,0.054,,,103,1021.9,549.2,22,156.8,,,,,,,,,,,,,,,,,,,,,33,20,,1,3,7,4,1,1,1,1,,,,,,,,,,,,,,,,
27063,Jackson,2017,105,68.9,10.6,94,9.5,1.1,110,72.2,5,NA,0,NA,33,0.314,3,NA,3,NA,1,4,5,1,4,5,NA,NA,NA,NA,NA,NA,93,2,2,3,1,4,4,15,24,12,27,9,28,5,10,54,11,0.267,NA,NA,0.514,NA,74,2,7,45,24,25,0.705,NA,NA,0.429,0.229,0.238,77,1,27,14,13,0.733,NA,0.257,NA,NA,101,10,NA,6,NA,1,NA,94,945.1,544.2,32,244.4,0,1,0,0,0,1,3,14,18,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,8028.2,28,26,,6,1,5,2,3,2,0,,5,,,281.5,261.4,,NA,NA,NA,NA,NA,NA,NA,NA,,
27063,Jackson,2019,101,68.5,10.3,115,11.7,-1.4,107,72.5,6,NA,0,NA,35,0.347,4,NA,0,NA,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,95,2,0,0,0,4,5,9,10,22,24,9,40,5,9,49,12,0.396,NA,NA,0.485,NA,48,8,3,21,28,41,0.475,NA,NA,0.208,0.277,0.406,70,1,30,,,0.693,NA,0.297,,,97,7,NA,2,NA,0,NA,115,1168,652.4,36,284.4,2,1,0,0,0,2,3,12,28,67,NA,NA,NA,NA,NA,NA,NA,NA,1814.6,9153,16,27,,6,9,4,5,8,0,3,,1,,,NA,274.2,,NA,NA,NA,NA,NA,NA,NA,NA,,
27063,Jackson,2018,98,65,9.9,115,11.6,-1.7,104,69,6,NA,0,NA,26,0.265,4,NA,0,NA,0,4,4,0,5,5,NA,NA,NA,NA,NA,NA,92,3,0,0,0,3,2,7,14,15,39,7,25,2,2,36,11,0.255,NA,NA,0.367,NA,63,5,2,42,24,23,0.643,NA,NA,0.429,0.245,0.235,59,0,39,,,0.602,NA,0.398,,,92,6,NA,5,NA,2,NA,115,1160.3,589.5,24,164.2,0,0,0,0,0,0,1,11,27,76,NA,NA,NA,NA,NA,NA,NA,NA,1889.4,10704.2,26,34,,4,6,8,4,5,2,1,,4,,,262.3,343.1,,NA,NA,NA,NA,NA,NA,NA,NA,,
27063,Jackson,2020,89,60.1,9.1,114,11.7,-2.6,93,62.8,3,NA,1,NA,23,0.258,2,NA,1,NA,0,2,2,0,2,2,NA,NA,NA,NA,NA,NA,77,1,0,3,1,7,6,18,15,16,24,10,32,6,8,*,10,0.36,NA,NA,*,NA,48,5,2,23,28,31,0.539,NA,NA,0.258,0.315,0.348,68,2,19,,,0.764,NA,NA,,,89,10,NA,4,NA,1,NA,114,1167.1,622,33,224.3,0,0,0,0,1,1,2,10,33,67,NA,NA,NA,NA,NA,NA,NA,NA,2110,9781,20,27,11,4,3,5,5,2,,,,,3,1,204.8,276.4,NA,NA,NA,NA,NA,NA,,,,NA,NA
27065,Kanabec,2015,157,61.5,9.9,157,9.9,0,168,65.9,10,,,,,,,0.083,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,,0.102,,0.217,,,,,,,,,,,,,,,,,,,,0.306,0.191,0.115,,6,0.042,5,0.034,,,157,991.3,723.3,64,281,,,,,,,,,,,,,,,,,,,,,26,29,,10,12,7,6,11,3,5,3,,,,,,,,,,,,,,,,
27065,Kanabec,2016,166,66,10.5,170,9.9,0.6,176,70,10,,,,,,,0.072,,0.019,,,,,,,4.6,41.1,16.7,5.7,45.7,19,,,,,,,,,,,,,,,,,,0.482,0.02,0.11,,0.2,,,,,,,,,,,,,,,,,,,,0.337,0.235,0.102,,12,0.075,11,0.069,,,170,1073.9,808.7,72,352.5,,,,,,,,,,,,,,,,,,,,,38,26,,11,15,5,1,6,,2,,2,4,,,,,,,,,,,,,,
27065,Kanabec,2017,181,71.9,11.3,150,9.4,1.9,194,77.1,11,NA,2,NA,50,0.276,12,NA,9,NA,2,8,10,3,9,12,NA,NA,NA,NA,NA,NA,170,2,1,6,1,1,13,20,40,25,23,12,85,6,25,108,41,0.47,NA,0.138,0.597,0.227,150,26,18,82,54,0,0.829,0.144,NA,0.453,0.298,NA,130,2,49,32,17,0.718,NA,0.271,0.177,NA,167,14,NA,6,NA,2,NA,150,936.1,680.8,66,296.4,1,2,0,1,0,3,6,23,48,66,NA,NA,NA,NA,NA,NA,NA,612.2,1899.5,9041.1,28,31,,12,13,4,4,8,4,6,,2,,,174.7,193.5,,NA,NA,NA,NA,NA,NA,NA,NA,,
27065,Kanabec,2018,178,70.2,11,120,7.4,3.6,189,74.6,10,NA,1,NA,62,0.348,8,NA,2,NA,1,11,12,1,11,12,NA,NA,NA,NA,NA,NA,165,2,1,7,2,1,9,24,37,25,14,9,83,9,27,106,38,0.466,NA,0.152,0.596,0.213,153,22,23,81,50,0,0.86,0.124,0.129,0.455,0.281,NA,128,2,47,,,0.719,NA,0.264,,,176,14,NA,10,NA,2,NA,120,740.4,527.8,51,219,1,0,0,0,1,2,5,23,35,53,NA,NA,NA,NA,NA,NA,NA,612.2,1385,7260.3,31,30,,10,2,1,2,3,1,5,,2,,,191.3,185.1,,NA,NA,NA,NA,NA,NA,NA,NA,,
27065,Kanabec,2020,146,57,8.9,208,12.7,-3.8,157,61.3,10,NA,1,NA,46,0.315,11,NA,1,NA,2,3,5,2,3,5,NA,NA,NA,NA,NA,NA,133,2,1,2,5,3,8,37,45,21,23,6,61,2,31,*,28,0.418,NA,0.212,*,0.192,123,13,24,73,32,1,0.842,NA,0.164,0.5,0.219,NA,96,3,46,,,0.658,NA,0.315,,,142,5,NA,4,NA,0,NA,208,1267.1,877.5,90,363,0,0,0,0,1,3,6,36,77,85,NA,NA,NA,NA,NA,NA,NA,991.7,2731.5,11111.1,46,24,19,9,13,11,7,3,,,,,3,4,280.2,146.2,NA,NA,NA,NA,NA,NA,,,,NA,NA
27065,Kanabec,2019,156,60.7,9.5,175,10.7,-1.2,157,61.1,9,NA,1,NA,54,0.346,13,NA,5,NA,0,7,7,0,7,7,NA,NA,NA,NA,NA,NA,143,3,4,2,0,4,12,22,30,26,14,12,71,5,23,84,30,0.455,NA,0.147,0.538,0.192,129,24,17,67,46,2,0.827,0.154,NA,0.429,0.295,NA,103,2,51,,,0.66,NA,0.327,,,148,11,NA,7,NA,1,NA,175,1071.2,742.8,80,337.4,2,0,0,0,0,2,10,28,56,77,NA,NA,NA,NA,NA,NA,NA,756.3,2112.4,10013,41,38,,13,15,9,4,3,1,4,,3,,,251,232.6,,NA,NA,NA,NA,NA,NA,NA,NA,,
27067,Kandiyohi,2017,601,84.2,14.1,366,8.6,5.5,641,89.8,34,4.8,6,NA,165,0.275,67,0.111,14,NA,6,17,23,7,19,26,NA,NA,18.9,NA,NA,21.4,344,125,0,12,2,118,113,67,59,100,84,26,225,190,44,412,52,0.374,0.316,0.073,0.686,0.087,473,74,89,286,149,1,0.787,0.123,0.148,0.476,0.248,NA,428,21,152,82,70,0.712,0.035,0.253,0.136,0.116,577,34,0.059,22,0.038,5,NA,366,856.3,578.4,125,222.6,2,2,1,0,1,6,12,43,91,208,NA,NA,NA,NA,NA,NA,NA,487.6,1634.9,9159,88,67,,17,18,16,18,7,4,4,,7,,,205.9,156.8,,NA,NA,NA,NA,NA,NA,NA,NA,,
27067,Kandiyohi,2019,556,76.2,12.9,389,9,3.9,567,77.8,40,64.1,2,NA,152,0.273,61,0.11,6,NA,4,21,25,5,23,28,NA,50.4,19.5,NA,55.2,21.8,307,109,5,14,1,120,108,71,50,84,88,26,231,166,49,393,48,0.415,0.299,0.088,0.707,0.086,428,79,41,234,201,1,0.77,0.142,0.074,0.421,0.362,NA,398,11,147,,,0.716,NA,0.264,,,537,31,0.058,25,0.047,3,NA,389,900.5,604.8,143,246.6,3,1,0,0,1,5,14,48,112,205,NA,NA,NA,NA,NA,NA,NA,568,1867,9131.4,88,68,,19,20,26,20,7,4,3,,3,,,203.7,157.4,,NA,46.3,46.3,60.2,NA,NA,NA,NA,,
27067,Kandiyohi,2020,570,77.8,13.2,473,11,2.2,617,84.3,40,5.5,7,NA,178,0.312,65,0.114,5,NA,6,17,23,7,21,28,NA,NA,18,NA,47.9,21.9,314,96,1,12,4,143,141,114,92,80,111,31,208,178,50,*,34,0.365,0.312,0.088,*,0.06,446,69,60,285,154,0,0.782,0.121,0.105,0.5,0.27,NA,423,12,134,,,0.742,NA,0.235,,,562,39,0.069,28,0.05,4,NA,473,1096.7,732.9,146,253.1,3,1,0,0,0,2,16,53,132,266,NA,NA,NA,NA,NA,NA,NA,642.9,2103.3,11859.1,81,80,69,14,18,36,19,14,,,,,7,3,187.8,185.5,160,NA,NA,NA,83.5,NA,,,,NA,NA
27067,Kandiyohi,2018,555,77.2,13,437,10.2,2.8,595,82.8,36,5,4,NA,168,0.303,60,0.108,13,NA,2,15,17,2,18,20,NA,NA,NA,NA,NA,15.9,329,97,1,8,2,118,97,43,74,70,102,38,200,146,38,351,34,0.36,0.263,0.068,0.632,0.061,463,57,58,256,178,0,0.834,0.103,0.105,0.461,0.321,NA,403,15,137,,,0.726,NA,0.247,,,539,39,0.072,30,0.056,8,NA,437,1019.7,699.8,149,276,3,1,1,2,1,8,13,58,117,233,NA,NA,NA,NA,NA,NA,NA,657.7,2102,10259.8,83,86,,28,26,23,24,16,7,7,,8,,,193.7,200.7,,65.3,56,60.7,53.7,NA,NA,NA,NA,,
27067,Kandiyohi,2015,632,88.2,14.9,377,8.9,6,678,94.6,41,5.7,,,,,,0.074,,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.392,,0.085,,0.108,,,,,,,,,,,,,,,,,,,,0.234,0.109,0.125,,38,0.063,26,0.042,,,377,886.2,608.7,138,251.8,,,,,,,,,,,,,,,,,,,,,78,73,,22,15,19,16,12,7,12,6,,,,,,,,,,,,,,,,
27067,Kandiyohi,2016,571,80.5,13.4,380,8.9,4.6,610,86,36,5.1,,,,,,0.088,,0.032,,,,,,,8.8,63.5,27.9,11.5,71.8,32.5,,,,,,,,,,,,,,,,,,0.356,0.26,0.08,,0.1,,,,,,,,,,,,,,,,,,,,0.246,0.144,0.102,,43,0.079,25,0.046,,,380,894.2,618.8,125,244.1,,,,,,,,,,,,,,,,,,,,,91,66,,22,12,25,22,14,,2,,5,2,,,,,,,,,,,,,,
27069,Kittson,2015,39,62.5,8.8,57,12.9,-4.1,40,64.1,,,,,,,,0.103,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179,,0.077,,0.026,,,,,,,,,,,,,,,,,,,,0.307,0.179,0.128,,2,0.061,0,0,,,57,1288.4,658.6,17,NA,,,,,,,,,,,,,,,,,,,,,13,10,,1,0,2,0,1,1,1,4,,,,,,,,,,,,,,,,
27069,Kittson,2016,35,58.3,8.1,55,12.9,-4.8,35,58.3,,,,,,,,0.086,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257,0.03,0.06,,0.26,,,,,,,,,,,,,,,,,,,,0.457,0.286,0.171,,0,0,2,0.069,,,55,1269.3,634.9,14,NA,,,,,,,,,,,,,,,,,,,,,10,10,,2,2,5,0,4,,1,,1,0,,,,,,,,,,,,,,
27069,Kittson,2017,64,108.8,15.1,77,18.1,-3.1,64,108.8,0,NA,0,NA,22,0.344,3,NA,0,NA,0,2,2,0,2,2,NA,NA,NA,NA,NA,NA,62,1,0,0,0,1,0,11,7,4,23,7,14,2,7,31,6,NA,NA,NA,0.484,NA,22,4,2,13,8,36,0.344,NA,NA,NA,NA,0.563,45,2,17,9,8,0.703,NA,NA,NA,NA,60,5,NA,2,NA,1,NA,77,1811.8,1006.9,26,490.4,0,0,0,0,1,0,5,10,21,40,NA,NA,NA,NA,NA,NA,NA,NA,2961.9,12383.9,11,14,,4,1,4,0,2,2,1,,4,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,
27069,Kittson,2018,53,88.5,12.5,57,13.4,-0.9,53,88.5,0,NA,0,NA,13,NA,4,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,51,0,0,0,2,0,3,7,9,10,17,2,10,1,2,21,5,NA,NA,NA,0.396,NA,23,3,6,10,10,24,0.434,NA,NA,NA,NA,0.453,30,1,22,,,0.566,NA,0.415,,,47,1,NA,0,NA,0,NA,57,1341.8,694.6,16,235.7,1,0,0,0,0,1,0,7,16,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,9907.1,11,12,,2,4,2,0,7,2,0,,0,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,
27069,Kittson,2019,45,72.1,10.5,60,14,-3.5,85,136.2,0,NA,0,NA,14,NA,3,NA,0,NA,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA,44,0,0,1,0,0,1,8,2,6,16,2,8,0,1,18,4,NA,NA,NA,NA,NA,14,2,5,5,5,28,NA,NA,NA,NA,NA,0.622,30,0,15,,,0.667,NA,NA,,,43,6,NA,2,NA,1,NA,60,1396,760.1,21,339.7,1,0,0,0,0,1,1,10,11,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,11538.5,10,7,,1,5,2,0,0,2,2,,1,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,
27069,Kittson,2020,32,53.2,7.6,87,20.6,-13.1,32,53.2,0,NA,0,NA,8,NA,3,NA,1,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,32,0,0,0,0,0,1,4,3,14,8,2,5,2,2,*,1,NA,NA,NA,*,NA,10,1,0,7,3,21,NA,NA,NA,NA,NA,0.656,23,1,8,,,0.719,NA,NA,,,30,2,NA,0,NA,0,NA,87,2064.5,1003.2,31,437,1,0,0,0,0,1,0,15,20,50,NA,NA,NA,NA,NA,NA,NA,NA,2652.5,15432.1,18,13,19,1,2,5,0,4,,,,,3,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA
27071,Koochiching,2016,102,54.8,8.1,157,12.5,-4.5,112,60.1,8,,,,,,,0.02,,0.017,,,,,,,5.2,28.8,13.5,5.2,33.6,15.2,,,,,,,,,,,,,,,,,,0.529,0.04,0.43,,0.2,,,,,,,,,,,,,,,,,,,,0.402,0.265,0.137,,2,0.02,2,0.02,,,157,1243.3,730,69,353.1,,,,,,,,,,,,,,,,,,,,,47,34,,13,5,6,3,4,,4,,1,0,,,,,,,,,,,,,,
27071,Koochiching,2015,103,53.3,8,161,12.5,-4.5,110,57,7,,,,,,,0.058,,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.447,,0.388,,0.146,,,,,,,,,,,,,,,,,,,,0.427,0.291,0.136,,6,0.063,4,0.04,,,161,1253.8,739.5,56,270,,,,,,,,,,,,,,,,,,,,,35,35,,9,3,13,1,5,4,0,3,,,,,,,,,,,,,,,,
27071,Koochiching,2017,104,55.8,8.3,122,9.7,-1.4,117,62.8,12,NA,1,NA,35,0.337,5,NA,1,NA,0,7,7,2,9,11,NA,NA,NA,NA,NA,NA,98,0,3,1,1,1,0,22,13,18,16,5,43,3,30,50,10,0.413,NA,0.288,0.481,NA,90,8,16,51,25,2,0.865,NA,NA,0.49,0.24,NA,62,3,39,21,18,0.596,NA,0.375,0.202,NA,98,9,NA,6,NA,1,NA,122,973.8,565.2,57,277.9,1,0,0,0,0,1,6,18,40,56,NA,NA,NA,NA,NA,NA,NA,NA,1784.9,7115.6,37,21,,7,5,6,3,6,4,2,,2,,,295.3,167.6,,NA,NA,NA,NA,NA,NA,NA,NA,,
27071,Koochiching,2019,99,56.1,8.1,165,13.5,-5.4,110,62.4,10,NA,1,NA,36,0.364,6,NA,0,NA,1,2,3,1,4,5,NA,NA,NA,NA,NA,NA,95,0,1,2,0,1,5,14,21,11,18,7,41,6,29,54,15,0.414,NA,0.293,0.545,NA,86,9,9,54,26,0,0.869,NA,NA,0.545,0.263,NA,68,2,29,,,0.687,NA,0.293,,,96,6,NA,2,NA,0,NA,165,1349.3,727.3,57,278.4,0,0,0,0,1,0,6,18,55,85,NA,NA,NA,NA,NA,NA,NA,NA,2264.3,10179.6,30,37,,5,10,8,5,13,2,3,,0,,,245.3,302.6,,NA,NA,NA,NA,NA,NA,NA,NA,,
27071,Koochiching,2018,91,50.2,7.3,161,12.9,-5.6,97,53.6,6,NA,0,NA,28,0.308,2,NA,1,NA,0,2,2,0,2,2,NA,NA,NA,NA,NA,NA,83,0,3,2,0,3,5,15,19,16,12,5,42,5,32,56,20,0.462,NA,0.352,0.615,0.22,76,6,10,46,21,2,0.835,NA,NA,0.505,0.231,NA,55,3,33,,,0.604,NA,0.363,,,87,8,NA,10,NA,2,NA,161,1294.2,766.2,65,358.8,1,0,0,0,1,5,6,25,50,73,NA,NA,NA,NA,NA,NA,NA,788.9,2231.1,9275.7,33,27,,10,8,9,8,3,1,2,,1,,,265.3,217,,NA,NA,NA,NA,NA,NA,NA,NA,,
27071,Koochiching,2020,83,47.7,6.9,175,14.5,-7.6,94,54,11,NA,0,NA,23,0.277,5,NA,2,NA,0,1,1,1,2,3,NA,NA,NA,NA,NA,NA,78,2,2,1,0,0,7,24,22,15,8,7,39,4,22,*,16,0.47,NA,0.265,*,NA,58,13,8,36,25,0,0.699,NA,NA,0.434,0.301,NA,45,1,37,,,0.542,NA,0.446,,,79,8,NA,7,NA,0,NA,175,1451.2,771,65,324.8,0,0,1,0,2,1,3,20,58,90,NA,NA,NA,NA,NA,NA,NA,707.2,2316.3,10791.4,24,40,9,11,4,11,6,5,,,,,1,0,199,331.7,NA,NA,NA,NA,NA,NA,,,,NA,NA
27073,Lac Qui Parle,2016,69,73.7,10.3,84,11.8,-1.5,72,76.9,,,,,,,,NA,,0.063,,,,,,,5.9,8.8,7.1,5.9,8.8,7.1,,,,,,,,,,,,,,,,,,0.232,0.01,0.1,,0.04,,,,,,,,,,,,,,,,,,,,0.261,0.116,0.145,,4,0.062,2,0.031,,,84,1250.9,601.9,23,251.1,,,,,,,,,,,,,,,,,,,,,16,24,,3,4,4,4,1,,1,,1,0,,,,,,,,,,,,,,
27073,Lac Qui Parle,2015,56,59.2,8.2,81,11.8,-3.6,60,63.4,,,,,,,,0.054,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.071,,0.125,,,,,,,,,,,,,,,,,,,,0.322,0.161,0.161,,4,0.077,2,0.036,,,81,1181.4,539.5,27,241,,,,,,,,,,,,,,,,,,,,,19,19,,5,5,3,0,2,1,2,3,,,,,,,,,,,,,,,,
27073,Lac Qui Parle,2017,58,60.7,8.7,84,12.6,-3.9,58,60.7,0,NA,0,NA,30,0.517,1,NA,0,NA,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA,56,0,0,1,0,1,2,2,6,8,15,5,14,2,5,26,8,NA,NA,NA,0.448,NA,42,2,10,29,4,11,0.724,NA,NA,0.5,NA,NA,36,0,22,10,12,0.621,NA,0.379,NA,NA,58,3,NA,2,NA,0,NA,84,1256.5,561.8,23,243.3,0,0,0,0,0,0,3,12,16,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,8294.2,23,19,,3,6,1,0,2,1,0,,1,,,344.1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,
27073,Lac Qui Parle,2019,71,75.1,10.7,78,11.8,-1.1,72,76.1,1,NA,0,NA,31,0.437,4,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,65,1,1,1,0,3,1,3,8,16,16,7,22,2,5,29,2,0.31,NA,NA,0.408,NA,49,4,7,34,11,14,0.69,NA,NA,0.479,NA,NA,46,0,25,,,0.648,NA,0.352,,,67,3,NA,1,NA,0,NA,78,1177.7,572.6,30,319,0,1,0,0,0,2,2,9,23,41,NA,NA,NA,NA,NA,NA,NA,NA,1893,6487.3,15,26,,7,3,1,0,2,3,0,,0,,,NA,392.6,,NA,NA,NA,NA,NA,NA,NA,NA,,
27073,Lac Qui Parle,2020,72,77.4,11,108,16.5,-5.5,73,78.5,0,NA,1,NA,17,NA,3,NA,0,NA,0,2,2,0,2,2,NA,NA,NA,NA,NA,NA,67,1,0,0,0,4,2,12,12,20,17,9,21,4,4,*,6,0.292,NA,NA,*,NA,43,7,10,24,12,19,0.597,NA,NA,0.333,NA,NA,45,1,26,,,0.625,NA,0.361,,,70,7,NA,2,NA,1,NA,108,1654.7,698.6,30,299,0,0,0,0,0,0,4,9,27,68,NA,NA,NA,NA,NA,NA,NA,NA,2213.1,10691.8,15,21,16,7,1,2,7,0,,,,,2,1,NA,321.7,NA,NA,NA,NA,NA,NA,,,,NA,NA
27073,Lac Qui Parle,2018,66,70.2,9.9,97,14.6,-4.7,69,73.4,3,NA,0,NA,18,NA,4,NA,1,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,63,0,0,2,0,1,0,5,10,10,19,7,15,2,3,26,7,NA,NA,NA,0.394,NA,43,0,5,29,12,19,0.652,NA,NA,0.439,NA,NA,49,0,17,,,0.742,NA,NA,,,64,7,NA,4,NA,0,NA,97,1456.9,609.9,32,270.8,0,0,0,0,0,0,2,11,26,58,NA,NA,NA,NA,NA,NA,NA,NA,2253,9076.7,17,20,,4,7,6,6,4,1,1,,1,,,NA,300.4,,NA,NA,NA,NA,NA,NA,NA,NA,,
27075,Lake,2015,101,68.7,9.5,145,13.6,-4.1,112,76.2,10,,,,,,,0.04,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.347,,0.109,,0.248,,,,,,,,,,,,,,,,,,,,0.238,0.119,0.119,,8,0.083,2,0.021,,,145,1363.9,725,37,260.2,,,,,,,,,,,,,,,,,,,,,26,25,,6,7,8,16,4,5,4,1,,,,,,,,,,,,,,,,
27075,Lake,2016,103,69.8,9.7,135,13.6,-3.9,114,77.3,11,,,,,,,0.039,,0.018,,,,,,,3.9,69.8,25.7,9.6,73.6,30.9,,,,,,,,,,,,,,,,,,0.233,0.03,0.06,,0.24,,,,,,,,,,,,,,,,,,,,0.252,0.155,0.097,,14,0.141,6,0.061,,,135,1270.6,670.5,44,292.1,,,,,,,,,,,,,,,,,,,,,27,23,,5,12,4,16,2,,1,,3,2,,,,,,,,,,,,,,
