county,chb,schsacRegion,countyFips,chbPK,schsacRegionPK,countyLong,countyLat,countyOrder,chbLong,chbLat,chbOrder,schsacRegionLong,schsacRegionLat,schsacRegionOrder
Itasca,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27061,99200,99200,-93.05980682,47.36642075,661,-93.05980682,47.36642075,593,,,
Itasca,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27061,99200,99200,-93.05407715,47.71592331,660,-93.05407715,47.71592331,594,,,
Itasca,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27061,99200,99200,-93.0655365,47.71592331,659,-93.0655365,47.71592331,595,,,
Itasca,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27061,99200,99200,-94.3890686,47.4237175,654,-94.3890686,47.4237175,624,-94.3890686,47.4237175,378
Itasca,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27061,99200,99200,-94.39479828,47.84770584,655,,,,,,
Itasca,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27061,99200,99200,-93.75308228,47.84770584,656,,,,,,
Itasca,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27061,99200,99200,-93.75308228,47.89354324,657,,,,,,
Itasca,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27061,99200,99200,-93.05980682,47.88208008,658,,,,,,
Jackson,(SW) Des Moines Valley & Human Services,Southwest (SW),27063,99601,99600,-94.86462402,43.50468445,708,-94.86462402,43.50468445,1232,-94.86462402,43.50468445,597
Jackson,(SW) Des Moines Valley & Human Services,Southwest (SW),27063,99601,99600,-94.9161911,43.50468445,709,-94.9161911,43.50468445,1233,-94.9161911,43.50468445,598
Jackson,(SW) Des Moines Valley & Human Services,Southwest (SW),27063,99601,99600,-95.39173889,43.50468445,710,-95.39173889,43.50468445,1234,-95.39173889,43.50468445,599
Jackson,(SW) Des Moines Valley & Human Services,Southwest (SW),27063,99601,99600,-95.4662323,43.50468445,711,-95.4662323,43.50468445,1235,,,
Jackson,(SW) Des Moines Valley & Human Services,Southwest (SW),27063,99601,99600,-95.47768402,43.8599205,712,-95.47768402,43.8599205,1236,,,
Jackson,(SW) Des Moines Valley & Human Services,Southwest (SW),27063,99601,99600,-94.86462402,43.8599205,713,-94.86462402,43.8599205,1242,-94.86462402,43.8599205,648
Jackson,(SW) Des Moines Valley & Human Services,Southwest (SW),27063,99601,99600,-94.86462402,43.50468445,714,-94.86462402,43.50468445,1243,-94.86462402,43.50468445,649
Kanabec,(C) Kanabec,Central (C),27065,99005,99000,-93.14001465,45.74494934,716,-93.14001465,45.74494934,143,,,
Kanabec,(C) Kanabec,Central (C),27065,99005,99000,-93.51817322,45.74494934,717,-93.51817322,45.74494934,144,,,
Kanabec,(C) Kanabec,Central (C),27065,99005,99000,-93.51817322,45.99705124,718,-93.51817322,45.99705124,145,,,
Kanabec,(C) Kanabec,Central (C),27065,99005,99000,-93.43222809,45.99705124,719,-93.43222809,45.99705124,146,,,
Kanabec,(C) Kanabec,Central (C),27065,99005,99000,-93.43222809,46.16320801,720,-93.43222809,46.16320801,147,,,
Kanabec,(C) Kanabec,Central (C),27065,99005,99000,-93.03688812,46.1689415,721,-93.03688812,46.1689415,148,,,
Kanabec,(C) Kanabec,Central (C),27065,99005,99000,-93.04833984,45.99705124,722,-93.04833984,45.99705124,149,,,
Kanabec,(C) Kanabec,Central (C),27065,99005,99000,-93.14001465,45.99705124,723,-93.14001465,45.99705124,150,,,
Kanabec,(C) Kanabec,Central (C),27065,99005,99000,-93.14001465,45.74494934,724,-93.14001465,45.74494934,151,,,
Kandiyohi,(SW) Kandiyohi-Renville,Southwest (SW),27067,99602,99600,-95.24277496,45.15480423,733,-95.24277496,45.15480423,1272,,,
Kandiyohi,(SW) Kandiyohi-Renville,Southwest (SW),27067,99602,99600,-95.24277496,45.24647522,734,-95.24277496,45.24647522,1273,,,
Kandiyohi,(SW) Kandiyohi-Renville,Southwest (SW),27067,99602,99600,-95.25423431,45.24647522,735,-95.25423431,45.24647522,1274,,,
Kandiyohi,(SW) Kandiyohi-Renville,Southwest (SW),27067,99602,99600,-95.25996399,45.41836548,736,-95.25996399,45.41836548,1275,-95.25996399,45.41836548,625
Kandiyohi,(SW) Kandiyohi-Renville,Southwest (SW),27067,99602,99600,-95.12818146,45.41836548,737,-95.12818146,45.41836548,1276,-95.12818146,45.41836548,626
Kandiyohi,(SW) Kandiyohi-Renville,Southwest (SW),27067,99602,99600,-94.76148987,45.41836548,727,-94.76148987,45.41836548,1277,-94.76148987,45.41836548,627
Kandiyohi,(SW) Kandiyohi-Renville,Southwest (SW),27067,99602,99600,-94.76148987,45.33242035,728,-94.76148987,45.33242035,1278,-94.76148987,45.33242035,628
Kandiyohi,(SW) Kandiyohi-Renville,Southwest (SW),27067,99602,99600,-94.75576019,45.24074936,729,-94.75576019,45.24074936,1279,-94.75576019,45.24074936,629
Kandiyohi,(SW) Kandiyohi-Renville,Southwest (SW),27067,99602,99600,-94.75003052,45.23501968,730,-94.75003052,45.23501968,1280,-94.75003052,45.23501968,630
Kandiyohi,(SW) Kandiyohi-Renville,Southwest (SW),27067,99602,99600,-95.12818146,45.41836548,726,,,,,,
Kandiyohi,(SW) Kandiyohi-Renville,Southwest (SW),27067,99602,99600,-94.75003052,44.89697266,731,,,,,,
Kandiyohi,(SW) Kandiyohi-Renville,Southwest (SW),27067,99602,99600,-95.24277496,44.89697266,732,,,,,,
Kittson,(NW) Quin County,Northwest (NW),27069,99304,99300,-97.2252121,48.9993515,752,-97.2252121,48.9993515,899,-97.2252121,48.9993515,449
Kittson,(NW) Quin County,Northwest (NW),27069,99304,99300,-97.2252121,48.93632507,751,-97.2252121,48.93632507,900,-97.2252121,48.93632507,448
Kittson,(NW) Quin County,Northwest (NW),27069,99304,99300,-97.19083405,48.89621735,750,-97.19083405,48.89621735,901,-97.19083405,48.89621735,447
Kittson,(NW) Quin County,Northwest (NW),27069,99304,99300,-97.18510437,48.86757278,749,-97.18510437,48.86757278,902,-97.18510437,48.86757278,446
Kittson,(NW) Quin County,Northwest (NW),27069,99304,99300,-97.17937469,48.81027222,748,-97.17937469,48.81027222,903,-97.17937469,48.81027222,445
Kittson,(NW) Quin County,Northwest (NW),27069,99304,99300,-97.14499664,48.7472496,747,-97.14499664,48.7472496,904,-97.14499664,48.7472496,444
Kittson,(NW) Quin County,Northwest (NW),27069,99304,99300,-97.12779999,48.73006058,746,-97.12779999,48.73006058,905,-97.12779999,48.73006058,443
Kittson,(NW) Quin County,Northwest (NW),27069,99304,99300,-97.11061859,48.69568253,745,-97.11061859,48.69568253,906,-97.11061859,48.69568253,442
Kittson,(NW) Quin County,Northwest (NW),27069,99304,99300,-97.09342957,48.66130829,744,-97.09342957,48.66130829,907,-97.09342957,48.66130829,441
Kittson,(NW) Quin County,Northwest (NW),27069,99304,99300,-97.11061859,48.6326561,743,-97.11061859,48.6326561,908,-97.11061859,48.6326561,440
Kittson,(NW) Quin County,Northwest (NW),27069,99304,99300,-97.13926697,48.6097374,742,-97.13926697,48.6097374,909,-97.13926697,48.6097374,439
Kittson,(NW) Quin County,Northwest (NW),27069,99304,99300,-97.15645599,48.58108902,741,-97.15645599,48.58108902,910,-97.15645599,48.58108902,438
Kittson,(NW) Quin County,Northwest (NW),27069,99304,99300,-97.15645599,48.56963348,740,-97.15645599,48.56963348,911,-97.15645599,48.56963348,437
Kittson,(NW) Quin County,Northwest (NW),27069,99304,99300,-97.14499664,48.54671478,739,,,,,,
Kittson,(NW) Quin County,Northwest (NW),27069,99304,99300,-96.37150574,48.9993515,753,,,,,,
Kittson,(NW) Quin County,Northwest (NW),27069,99304,99300,-96.37723541,48.7243309,754,,,,,,
Kittson,(NW) Quin County,Northwest (NW),27069,99304,99300,-96.36003876,48.71860123,755,,,,,,
Kittson,(NW) Quin County,Northwest (NW),27069,99304,99300,-96.34857941,48.54098129,756,,,,,,
Kittson,(NW) Quin County,Northwest (NW),27069,99304,99300,-97.14499664,48.54671478,757,,,,,,
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-93.05980682,47.88208008,783,-93.05980682,47.88208008,596,,,
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-93.0655365,47.97375488,782,-93.0655365,47.97375488,597,,,
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-93.07699585,47.97375488,781,-93.07699585,47.97375488,598,,,
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-93.07126617,48.05970001,780,-93.07126617,48.05970001,599,,,
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-93.09417725,48.06542969,779,-93.09417725,48.06542969,600,,,
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-93.07126617,48.62692642,778,-93.07126617,48.62692642,601,,,
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-93.18585205,48.64411545,777,-93.18585205,48.64411545,602,-93.18585205,48.64411545,356
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-93.23742676,48.64411545,776,-93.23742676,48.64411545,603,-93.23742676,48.64411545,357
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-93.2660675,48.63838959,775,-93.2660675,48.63838959,604,-93.2660675,48.63838959,358
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-93.40930939,48.60400772,774,-93.40930939,48.60400772,605,-93.40930939,48.60400772,359
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-93.43795776,48.59255219,773,-93.43795776,48.59255219,606,-93.43795776,48.59255219,360
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-93.44941711,48.55817413,772,-93.44941711,48.55817413,607,-93.44941711,48.55817413,361
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-93.7702713,48.50660706,771,-93.7702713,48.50660706,608,-93.7702713,48.50660706,362
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-93.79319,48.53525543,770,-93.79319,48.53525543,609,-93.79319,48.53525543,363
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-93.78746033,48.59828186,769,-93.78746033,48.59828186,610,-93.78746033,48.59828186,364
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-93.81037903,48.62119675,768,-93.81037903,48.62119675,611,-93.81037903,48.62119675,365
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-93.84475708,48.63838959,767,-93.84475708,48.63838959,612,-93.84475708,48.63838959,366
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-94.15415955,48.64984512,766,-94.15415955,48.64984512,613,-94.15415955,48.64984512,367
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-94.234375,48.64984512,765,-94.234375,48.64984512,614,-94.234375,48.64984512,368
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-94.2515564,48.68995285,764,-94.2515564,48.68995285,615,-94.2515564,48.68995285,369
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-94.29166412,48.7014122,763,-94.29166412,48.7014122,616,-94.29166412,48.7014122,370
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-94.33177185,48.70714188,762,-94.33177185,48.70714188,617,-94.33177185,48.70714188,371
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-94.37187958,48.70714188,761,-94.37187958,48.70714188,618,-94.37187958,48.70714188,372
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-94.40052795,48.7014122,760,-94.40052795,48.7014122,619,-94.40052795,48.7014122,373
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-94.39479828,48.3576355,759,-94.39479828,48.3576355,620,-94.39479828,48.3576355,374
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-94.40052795,48.02532196,788,-94.40052795,48.02532196,621,-94.40052795,48.02532196,375
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-94.39479828,48.01959229,787,-94.39479828,48.01959229,622,-94.39479828,48.01959229,376
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-94.39479828,47.84770584,786,-94.39479828,47.84770584,623,-94.39479828,47.84770584,377
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-93.75308228,47.89354324,784,,,,,,
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-93.75308228,47.84770584,785,,,,,,
Koochiching,(NE) Aitkin-Itasca-Koochiching,Northeast (NE),27071,99200,99200,-94.39479828,48.3576355,789,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-96.43452454,44.97718811,807,-96.43452454,44.97718811,1208,-96.43452454,44.97718811,609
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-96.43452454,45.26366806,808,-96.43452454,45.26366806,1209,-96.43452454,45.26366806,610
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-96.09075165,45.17772293,791,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-96.07356262,45.16626358,792,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-96.0563736,45.16053391,793,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-96.03918457,45.15480423,794,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-95.97042847,45.1146965,795,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-95.92459869,45.07458878,796,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-95.89594269,45.0459404,797,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-95.83865356,45.00583267,798,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-95.81572723,44.97145844,799,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-95.80426788,44.95426941,800,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-95.76988983,44.94281006,801,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-95.74697876,44.93135071,802,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-95.74697876,44.89697266,803,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-95.86156464,44.89697266,804,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-95.86156464,44.81103134,805,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-96.43452454,44.8167572,806,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-96.36003876,45.25793839,809,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-96.302742,45.24647522,810,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-96.27410126,45.24647522,811,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-96.27983093,45.22928619,812,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-96.26836395,45.22356033,813,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-96.22826385,45.22356033,814,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-96.1938858,45.21783066,815,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-96.16523743,45.21210098,816,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-96.15950775,45.21783066,817,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-96.1251297,45.18918228,818,,,,,,
Lac qui Parle,(SW) Countryside,Southwest (SW),27073,99600,99600,-96.09075165,45.17772293,819,,,,,,
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.75346375,48.20867157,836,-91.75346375,48.20867157,680,-91.75346375,48.20867157,313
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.72481537,48.20293808,837,-91.72481537,48.20293808,681,-91.72481537,48.20293808,312
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.70189667,48.19147873,838,-91.70189667,48.19147873,682,-91.70189667,48.19147873,311
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.69616699,48.16856003,839,-91.69616699,48.16856003,683,-91.69616699,48.16856003,310
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.69042969,48.13418198,840,-91.69042969,48.13418198,684,-91.69042969,48.13418198,309
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.67324829,48.11699677,841,-91.67324829,48.11699677,685,-91.67324829,48.11699677,308
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.62168121,48.10553741,842,-91.62168121,48.10553741,686,-91.62168121,48.10553741,307
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.56438446,48.10553741,843,-91.56438446,48.10553741,687,-91.56438446,48.10553741,306
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.55292511,48.07115936,844,-91.55292511,48.07115936,688,-91.55292511,48.07115936,305
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.51855469,48.06542969,845,-91.51855469,48.06542969,689,-91.51855469,48.06542969,304
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.48989868,48.07115936,846,-91.48989868,48.07115936,690,-91.48989868,48.07115936,303
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.45552063,48.07688904,847,-91.45552063,48.07688904,691,-91.45552063,48.07688904,302
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.40968323,48.05970001,848,-91.40968323,48.05970001,692,-91.40968323,48.05970001,301
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.30082703,48.07688904,849,-91.30082703,48.07688904,693,-91.30082703,48.07688904,300
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.22634125,48.09980774,850,-91.22634125,48.09980774,694,-91.22634125,48.09980774,299
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.16331482,48.13991547,851,-91.16331482,48.13991547,695,-91.16331482,48.13991547,298
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.07164001,48.18575287,852,-91.07164001,48.18575287,696,-91.07164001,48.18575287,297
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.01434326,48.1972084,853,-91.01434326,48.1972084,697,-91.01434326,48.1972084,296
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.00288391,47.45236206,824,-91.00288391,47.45236206,743,-91.00288391,47.45236206,250
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.07164001,47.4007988,825,-91.07164001,47.4007988,744,-91.07164001,47.4007988,249
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.14039612,47.34923172,826,-91.14039612,47.34923172,745,-91.14039612,47.34923172,248
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.28936768,47.22891235,827,-91.28936768,47.22891235,746,-91.28936768,47.22891235,247
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.39822388,47.1486969,828,-91.39822388,47.1486969,747,-91.39822388,47.1486969,246
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.53573608,47.08567047,829,-91.53573608,47.08567047,748,-91.53573608,47.08567047,245
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.61595154,47.03983307,830,-91.61595154,47.03983307,749,-91.61595154,47.03983307,244
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.74200439,46.97108078,831,-91.74200439,46.97108078,760,-91.74200439,46.97108078,243
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.01434326,48.1972084,821,,,,,,
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.02581024,48.05970001,822,,,,,,
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.00288391,48.06542969,823,,,,,,
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.7878418,46.94816208,832,,,,,,
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.78210449,47.49246979,833,,,,,,
Lake,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27075,99201,99200,-91.79357147,47.72738647,834,,,,,,
